Rooms,Car,Regionlabel,Suburb_Target_Price,Council_Area_Encoded,Type_Encoded,Method_Encoded,Bedroom-to-bathroom Ratio,Land-to-building Ratio,Age of Building,Distance_Category,Age of Building Log
2,1.0,5,894579.4620935556,24.0,2.0,1.0,2.0,inf,89.0,Medium,4.48863636973214
2,1.0,5,894579.4620935556,24.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
4,3.0,2,819245.1575914458,27.0,0.0,3.0,4.0,0.2849462365591398,44.0,Far,3.784189633918261
3,2.0,2,819245.1575914458,27.0,0.0,1.0,1.5,0.4523809523809524,12.0,Far,2.4849066497880004
4,2.0,2,819245.1575914458,27.0,0.0,1.0,2.0,0.2530487804878049,44.0,Far,3.784189633918261
2,1.0,6,1062588.1364357364,21.0,2.0,1.0,2.0,0.09120521172638436,54.0,Medium,3.9889840465642745
4,2.0,6,1062588.1364357364,21.0,1.0,1.0,2.0,inf,21.0,Medium,3.044522437723423
2,1.0,6,1062588.1364357364,21.0,0.0,1.0,2.0,0.3620178041543027,84.0,Medium,4.430816798843313
4,3.0,6,1062588.1364357364,21.0,0.0,0.0,4.0,0.275974025974026,124.0,Medium,4.820281565605037
3,1.0,6,998986.9861424526,21.0,1.0,0.0,1.5,0.9254658385093167,12.0,Medium,2.4849066497880004
5,2.0,2,661555.9725170177,22.0,0.0,1.0,2.5,0.26322930800542743,34.0,Medium,3.5263605246161616
5,2.0,0,1008578.4121117677,13.0,0.0,1.0,1.6666666666666667,0.94377990430622,23.0,Far,3.1354942159291497
3,1.0,2,1130370.676100826,29.0,0.0,1.0,1.5,3.3333333333333335,74.0,Near,4.30406509320417
1,1.0,6,696949.628770882,16.0,2.0,2.0,1.0,0.04532019704433497,54.0,Medium,3.9889840465642745
1,0.0,6,696949.628770882,16.0,2.0,0.0,1.0,inf,136.0,Medium,4.912654885736052
3,2.0,3,984198.3930176871,14.0,0.0,2.0,3.0,0.16541353383458646,94.0,Far,4.543294782270004
5,3.0,6,1007799.8099063707,11.0,0.0,1.0,2.5,0.4010889292196007,49.0,Medium,3.8918202981106265
3,2.0,0,1175966.725569024,20.0,0.0,0.0,2.0,0.18364779874213835,32.0,Far,3.4657359027997265
5,2.0,0,1175966.725569024,20.0,0.0,0.0,2.0,0.1797583081570997,64.0,Far,4.1588830833596715
3,2.0,0,1175966.725569024,20.0,1.0,1.0,1.5,inf,22.0,Far,3.091042453358316
3,2.0,0,1175966.725569024,20.0,0.0,1.0,1.5,0.279320987654321,44.0,Far,3.784189633918261
3,2.0,2,652158.0585077656,22.0,0.0,1.0,3.0,0.18833572453371594,64.0,Medium,4.1588830833596715
4,3.0,2,652158.0585077656,22.0,0.0,1.0,4.0,0.1908177905308465,64.0,Medium,4.1588830833596715
4,4.0,6,921630.1616886733,22.0,0.0,1.0,2.0,0.4430379746835443,24.0,Medium,3.1780538303479458
4,2.0,2,1001077.9011222662,11.0,0.0,1.0,1.5,0.2862453531598513,24.0,Far,3.1780538303479458
3,4.0,4,1007876.2254263753,5.0,0.0,1.0,1.5,0.27793046357615897,29.0,Far,3.367295829986474
3,2.0,5,1644684.6265943865,1.0,2.0,1.0,1.5,inf,19.0,Medium,2.9444389791664403
4,4.0,5,1396371.4194148204,2.0,0.0,1.0,2.0,0.1680473372781065,161.0,Medium,5.081404364984463
1,1.0,5,1396371.4194148204,2.0,2.0,1.0,1.0,inf,54.0,Medium,3.9889840465642745
2,2.0,5,1396371.4194148204,2.0,2.0,1.0,1.0,0.019439679817038306,24.0,Medium,3.1780538303479458
5,2.0,5,1467197.1802376045,2.0,0.0,0.0,1.6666666666666667,0.479020979020979,24.0,Medium,3.1780538303479458
4,3.0,5,1467197.1802376045,2.0,0.0,0.0,1.3333333333333333,0.2724014336917563,40.0,Medium,3.6888794541139363
4,2.0,0,979818.8074932818,0.0,1.0,1.0,2.0,0.5303030303030303,24.0,Medium,3.1780538303479458
4,2.0,0,979818.8074932818,0.0,0.0,1.0,4.0,0.3761904761904762,74.0,Medium,4.30406509320417
3,2.0,0,797296.3130086061,0.0,0.0,1.0,3.0,0.3620689655172414,74.0,Medium,4.30406509320417
4,2.0,5,1051535.2324054248,20.0,0.0,1.0,4.0,0.2504145936981758,64.0,Medium,4.1588830833596715
3,4.0,6,984911.096300219,3.0,0.0,4.0,3.0,0.22938902743142145,46.0,Far,3.828641396489095
2,1.0,2,824786.9009898342,18.0,2.0,3.0,1.0,0.04215456674473068,14.0,Near,2.6390573296152584
1,1.0,2,824786.9009898342,18.0,2.0,3.0,1.0,inf,23.0,Near,3.1354942159291497
2,0.0,2,824786.9009898342,18.0,0.0,1.0,2.0,0.6462585034013606,134.0,Near,4.897839799950911
4,0.0,2,824786.9009898342,18.0,0.0,3.0,2.0,0.4824120603015075,42.0,Near,3.7376696182833684
5,2.0,5,1804660.984133949,2.0,0.0,0.0,1.25,0.3706111833550065,84.0,Medium,4.430816798843313
3,2.0,2,888054.2115435582,27.0,0.0,1.0,3.0,0.19145802650957292,59.0,Far,4.07753744390572
4,4.0,5,1511944.2486170563,25.0,0.0,0.0,1.3333333333333333,0.3385416666666667,114.0,Medium,4.736198448394496
1,1.0,6,800691.8143824907,16.0,2.0,1.0,1.0,0.05073280721533258,52.0,Near,3.9512437185814275
2,1.0,2,706847.8971004328,18.0,2.0,4.0,2.0,inf,25.0,,3.2188758248682006
4,2.0,7,926843.9930193058,19.0,0.0,1.0,2.0,0.3107476635514019,20.0,Far,2.995732273553991
3,2.0,4,1066884.4729209836,12.0,1.0,1.0,1.5,0.32413793103448274,44.0,Far,3.784189633918261
2,1.0,4,1066884.4729209836,12.0,2.0,1.0,2.0,2.9702970297029703,34.0,Far,3.5263605246161616
4,2.0,2,850181.431139312,27.0,0.0,1.0,2.0,0.38562091503267976,11.0,Far,2.3978952727983707
4,1.0,0,1023191.7140657522,26.0,0.0,1.0,4.0,0.19002375296912113,74.0,Far,4.30406509320417
3,2.0,0,1023191.7140657522,26.0,1.0,4.0,1.5,0.37900874635568516,14.0,Far,2.6390573296152584
3,2.0,6,1091898.6578503666,21.0,0.0,3.0,1.5,0.34060402684563756,74.0,Medium,4.30406509320417
1,0.0,6,1091898.6578503666,21.0,2.0,1.0,1.0,inf,12.0,Medium,2.4849066497880004
3,2.0,1,1002524.0547922334,30.0,0.0,1.0,3.0,0.21074380165289255,54.0,Far,3.9889840465642745
4,2.0,4,1096110.8439217408,12.0,0.0,3.0,2.0,0.32172470978441126,20.0,Far,2.995732273553991
4,2.0,0,1214310.4514847538,20.0,0.0,3.0,1.3333333333333333,0.211864406779661,64.0,Medium,4.1588830833596715
4,2.0,0,1214310.4514847538,20.0,0.0,1.0,1.3333333333333333,0.3458333333333333,64.0,Medium,4.1588830833596715
4,4.0,4,1260007.1394879594,20.0,0.0,1.0,2.0,0.22727272727272727,64.0,Far,4.1588830833596715
3,2.0,5,1026972.7435386105,8.0,0.0,1.0,3.0,0.21052631578947367,94.0,Medium,4.543294782270004
3,4.0,6,976682.1538091765,21.0,0.0,1.0,3.0,0.23219814241486067,74.0,Medium,4.30406509320417
3,1.0,5,1062599.615467663,20.0,2.0,1.0,3.0,0.30256410256410254,54.0,Far,3.9889840465642745
5,2.0,0,1043505.4760543844,26.0,0.0,3.0,1.6666666666666667,0.3577023498694517,54.0,Far,3.9889840465642745
3,1.0,2,848085.8053303128,22.0,0.0,3.0,3.0,0.1592797783933518,64.0,Medium,4.1588830833596715
4,4.0,2,848085.8053303128,22.0,0.0,3.0,2.0,0.3435804701627486,23.0,Medium,3.1354942159291497
2,1.0,2,848085.8053303128,22.0,1.0,1.0,1.0,0.6105769230769231,14.0,Medium,2.6390573296152584
3,1.0,5,1048535.6151547662,20.0,1.0,1.0,1.5,0.65,11.0,Medium,2.3978952727983707
3,2.0,4,1027990.8373254024,20.0,0.0,1.0,3.0,0.150074294205052,74.0,Far,4.30406509320417
2,1.0,5,1060975.360253012,8.0,0.0,1.0,2.0,0.5988095238095238,54.0,Medium,3.9889840465642745
3,2.0,4,1116036.4752073546,12.0,0.0,1.0,1.5,0.2687224669603524,74.0,Far,4.30406509320417
4,2.0,4,1116036.4752073546,12.0,0.0,3.0,2.0,0.25125628140703515,54.0,Far,3.9889840465642745
3,4.0,2,734067.1155765743,22.0,0.0,1.0,1.5,0.24020319303338172,74.0,Medium,4.30406509320417
3,2.0,5,1218348.244237332,24.0,1.0,1.0,1.5,1.4038461538461537,9.0,Near,2.1972245773362196
1,1.0,5,1075129.820759817,25.0,2.0,3.0,1.0,inf,9.0,Near,2.1972245773362196
4,2.0,5,1075129.820759817,25.0,0.0,4.0,2.0,0.9054982817869416,134.0,Near,4.897839799950911
4,1.0,2,883366.7028366765,6.0,0.0,0.0,4.0,0.3610223642172524,74.0,Medium,4.30406509320417
3,1.0,2,619430.5508865285,6.0,2.0,1.0,3.0,0.5617977528089888,15.0,Medium,2.70805020110221
3,2.0,2,619430.5508865285,6.0,0.0,0.0,3.0,0.11534154535274356,84.0,Medium,4.430816798843313
3,1.0,2,1050186.7333779815,29.0,1.0,1.0,1.5,0.9919354838709677,16.0,Near,2.772588722239781
2,1.0,2,1050186.7333779815,29.0,0.0,1.0,2.0,0.6545454545454545,134.0,Near,4.897839799950911
3,2.0,2,1050186.7333779815,29.0,0.0,1.0,1.5,1.1119402985074627,17.0,Near,2.833213344056216
3,1.0,2,1050186.7333779815,29.0,0.0,1.0,1.5,1.0476190476190477,27.0,Near,3.295836866004329
3,3.0,2,1050186.7333779815,29.0,0.0,1.0,1.0,1.0,24.0,Near,3.1780538303479458
4,1.0,0,1056888.0508161064,17.0,0.0,1.0,2.0,0.16033254156769597,64.0,Far,4.1588830833596715
3,2.0,0,1023874.2747498297,17.0,0.0,3.0,1.5,0.4150326797385621,27.0,Far,3.295836866004329
4,2.0,4,1024084.0892187109,13.0,0.0,3.0,2.0,0.6374501992031872,21.0,Far,3.044522437723423
4,1.0,4,1001982.0513207827,7.0,0.0,3.0,2.0,0.2846441947565543,22.0,Far,3.091042453358316
3,3.0,5,1342706.2114213551,24.0,2.0,1.0,1.5,inf,23.0,Near,3.1354942159291497
1,1.0,5,1342706.2114213551,24.0,0.0,1.0,1.0,inf,24.0,Near,3.1780538303479458
2,1.0,5,836811.9832831909,18.0,2.0,1.0,2.0,0.008663366336633664,30.0,Near,3.4011973816621555
3,1.0,6,932934.9730539818,3.0,1.0,1.0,3.0,0.80625,24.0,Medium,3.1780538303479458
3,1.0,6,932934.9730539818,3.0,0.0,0.0,3.0,0.19931271477663232,64.0,Medium,4.1588830833596715
3,1.0,6,932934.9730539818,3.0,2.0,1.0,3.0,0.24484536082474226,32.0,Medium,3.4657359027997265
2,1.0,5,868172.1590249139,24.0,2.0,1.0,2.0,0.07479964381121995,104.0,Near,4.6443908991413725
3,6.0,6,881831.0428195217,11.0,0.0,3.0,3.0,0.18779342723004694,34.0,Far,3.5263605246161616
3,2.0,6,767414.4680073353,3.0,0.0,4.0,3.0,0.24836601307189543,54.0,Medium,3.9889840465642745
3,2.0,6,767414.4680073353,3.0,0.0,1.0,3.0,0.18225039619651348,59.0,Medium,4.07753744390572
2,1.0,5,1614156.603150804,2.0,2.0,1.0,2.0,0.05596269153897402,64.0,Medium,4.1588830833596715
3,1.0,6,996123.3526112402,3.0,0.0,1.0,1.5,0.33727810650887574,24.0,Far,3.1780538303479458
3,2.0,6,976635.7889715863,19.0,0.0,1.0,1.5,1.0,16.0,Far,2.772588722239781
5,2.0,6,1013577.9275656797,3.0,0.0,1.0,2.5,0.3469079939668175,28.0,Far,3.332204510175204
3,1.0,0,1164765.3376484523,15.0,0.0,1.0,1.5,0.22288261515601784,59.0,Medium,4.07753744390572
2,1.0,2,954026.6809264101,6.0,1.0,1.0,2.0,inf,14.0,Medium,2.6390573296152584
4,2.0,0,1083097.0943457833,26.0,0.0,4.0,2.0,0.2872503840245776,49.0,Far,3.8918202981106265
3,2.0,0,977855.3921793574,0.0,0.0,2.0,1.5,0.9981515711645101,64.0,Medium,4.1588830833596715
3,2.0,6,769697.121897005,28.0,0.0,3.0,1.5,0.1902439024390244,54.0,Medium,3.9889840465642745
3,1.0,2,1062832.4918295566,29.0,0.0,1.0,1.5,1.2608695652173914,20.0,Near,2.995732273553991
2,0.0,5,1653616.4284064467,24.0,2.0,0.0,2.0,0.17901234567901234,94.0,Near,4.543294782270004
1,1.0,2,1195859.2691446543,29.0,0.0,4.0,1.0,0.6666666666666666,54.0,Medium,3.9889840465642745
3,1.0,6,1082030.8037350916,21.0,0.0,1.0,1.5,0.8333333333333334,34.0,Near,3.5263605246161616
3,0.0,6,1082030.8037350916,21.0,0.0,1.0,3.0,0.5204081632653061,124.0,Near,4.820281565605037
4,2.0,6,896840.395814022,21.0,0.0,1.0,2.0,0.6831395348837209,20.0,Medium,2.995732273553991
5,2.0,5,1891908.8444004662,2.0,0.0,4.0,1.6666666666666667,0.20095693779904306,54.0,Medium,3.9889840465642745
4,2.0,1,1017504.2525292372,4.0,0.0,3.0,2.0,0.15615906886517944,64.0,Far,4.1588830833596715
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.3333333333333333,0.11468381564844587,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,3.0,3.0,0.22241379310344828,74.0,Medium,4.30406509320417
3,2.0,1,1004214.6518417107,5.0,0.0,1.0,1.5,0.21763869132290184,44.0,Far,3.784189633918261
3,1.0,0,1064585.2179911558,26.0,0.0,0.0,3.0,0.3283582089552239,64.0,Medium,4.1588830833596715
3,2.0,0,1059034.2024405238,26.0,0.0,1.0,3.0,0.21761658031088082,64.0,Medium,4.1588830833596715
2,2.0,6,798566.307021088,16.0,0.0,4.0,2.0,0.13051146384479717,74.0,Medium,4.30406509320417
3,2.0,5,1978017.6912178204,1.0,0.0,3.0,1.5,0.26255380200860834,33.0,Medium,3.4965075614664802
4,2.0,5,1605724.803861712,1.0,0.0,1.0,2.0,0.41379310344827586,24.0,Medium,3.1780538303479458
3,2.0,5,1605724.803861712,1.0,0.0,4.0,3.0,0.11257309941520467,84.0,Medium,4.430816798843313
3,1.0,2,1027275.4551782636,22.0,0.0,0.0,3.0,0.3842364532019704,124.0,Medium,4.820281565605037
3,0.0,2,1027275.4551782636,22.0,0.0,1.0,3.0,0.543010752688172,134.0,Medium,4.897839799950911
4,2.0,2,775699.227181536,22.0,0.0,3.0,2.0,0.3364341085271318,74.0,Medium,4.30406509320417
3,2.0,2,775699.227181536,22.0,0.0,1.0,3.0,0.18270799347471453,74.0,Medium,4.30406509320417
3,0.0,2,994889.8885273165,18.0,0.0,0.0,3.0,0.8333333333333334,114.0,Near,4.736198448394496
5,4.0,6,1009492.7098016362,19.0,0.0,3.0,1.0,0.7122093023255814,18.0,Medium,2.8903717578961645
4,2.0,5,1136758.9250443592,8.0,0.0,4.0,2.0,0.29505582137161085,99.0,Medium,4.59511985013459
4,2.0,4,1028307.1205279699,12.0,0.0,1.0,2.0,0.376865671641791,39.0,Far,3.6635616461296463
3,1.0,5,1044879.4912240154,12.0,0.0,3.0,3.0,0.33060109289617484,54.0,Far,3.9889840465642745
3,2.0,5,1044879.4912240154,12.0,0.0,1.0,3.0,0.25328330206378985,59.0,Far,4.07753744390572
3,2.0,5,1044879.4912240154,12.0,0.0,1.0,3.0,0.22346368715083798,59.0,Far,4.07753744390572
3,1.0,4,1073648.1069576484,20.0,2.0,3.0,1.5,0.3238993710691824,24.0,Far,3.1780538303479458
4,2.0,2,888542.391718603,22.0,0.0,0.0,2.0,0.5782312925170068,22.0,Medium,3.091042453358316
2,1.0,2,888542.391718603,22.0,0.0,1.0,2.0,0.20378151260504201,94.0,Medium,4.543294782270004
2,0.0,2,912641.1810905056,29.0,0.0,3.0,2.0,0.5827814569536424,124.0,Near,4.820281565605037
4,2.0,2,762845.5156807227,11.0,0.0,1.0,2.0,0.3465553235908142,15.0,Far,2.70805020110221
3,2.0,2,762845.5156807227,11.0,0.0,1.0,1.5,0.6273764258555133,16.0,Far,2.772588722239781
4,2.0,0,992720.6510245317,17.0,0.0,4.0,1.3333333333333333,0.1874310915104741,54.0,Far,3.9889840465642745
3,1.0,4,1029062.643734191,12.0,0.0,3.0,1.5,0.3593155893536122,44.0,Far,3.784189633918261
5,2.0,4,1029062.643734191,12.0,0.0,1.0,1.6666666666666667,0.24717285945072698,49.0,Far,3.8918202981106265
3,2.0,0,1040596.26161062,23.0,0.0,1.0,3.0,0.15885416666666666,39.0,Far,3.6635616461296463
4,2.0,0,1040596.26161062,23.0,0.0,0.0,2.0,0.26208651399491095,44.0,Far,3.784189633918261
3,2.0,5,894579.4620935556,24.0,0.0,4.0,1.5,0.9840425531914894,14.0,Medium,2.6390573296152584
2,1.0,6,1062588.1364357364,21.0,2.0,4.0,2.0,inf,59.0,Medium,4.07753744390572
3,1.0,6,1062588.1364357364,21.0,2.0,1.0,1.5,0.6547085201793722,22.0,Medium,3.091042453358316
3,4.0,2,661555.9725170177,22.0,0.0,4.0,3.0,0.1525974025974026,64.0,Medium,4.1588830833596715
2,1.0,2,1130370.676100826,29.0,2.0,4.0,2.0,0.13829787234042554,17.0,Near,2.833213344056216
3,2.0,4,981811.9772209701,7.0,0.0,1.0,3.0,0.22074487895716946,64.0,Far,4.1588830833596715
3,2.0,2,652158.0585077656,22.0,0.0,1.0,3.0,0.4873096446700508,21.0,Medium,3.044522437723423
3,2.0,2,975989.0071577602,0.0,0.0,1.0,1.5,0.1274131274131274,70.0,Far,4.248495242049359
5,2.0,2,975989.0071577602,0.0,0.0,4.0,1.3333333333333333,0.36755386565272496,44.0,Far,3.784189633918261
4,2.0,2,975989.0071577602,0.0,0.0,3.0,2.0,0.17757009345794392,44.0,Far,3.784189633918261
4,2.0,2,1001077.9011222662,11.0,0.0,1.0,2.0,0.3382352941176471,13.0,Far,2.5649493574615367
4,2.0,2,1001077.9011222662,11.0,0.0,1.0,2.0,0.603663967611336,10.0,Far,2.302585092994046
2,1.0,5,1644684.6265943865,1.0,1.0,1.0,2.0,0.28735632183908044,32.0,Medium,3.4657359027997265
2,0.0,5,1644684.6265943865,1.0,2.0,3.0,2.0,inf,17.0,Medium,2.833213344056216
3,2.0,5,1032888.4719056428,1.0,2.0,1.0,1.5,0.4448818897637795,30.0,Medium,3.4011973816621555
3,1.0,5,1396371.4194148204,2.0,0.0,1.0,1.5,0.5193370165745856,134.0,Medium,4.897839799950911
2,1.0,5,1396371.4194148204,2.0,0.0,1.0,2.0,0.36742424242424243,114.0,Medium,4.736198448394496
3,2.0,6,969154.1897941658,19.0,0.0,1.0,1.5,0.2897897897897898,22.0,Far,3.091042453358316
3,1.0,0,1306138.7041670436,0.0,1.0,3.0,1.5,1.1650485436893203,27.0,Medium,3.295836866004329
4,2.0,6,984911.096300219,3.0,0.0,1.0,2.0,0.2300140252454418,42.0,Far,3.7376696182833684
3,1.0,2,888054.2115435582,27.0,0.0,1.0,3.0,0.4532967032967033,39.0,Far,3.6635616461296463
2,2.0,2,888054.2115435582,27.0,0.0,3.0,2.0,0.22355769230769232,64.0,Far,4.1588830833596715
4,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.3333333333333333,0.6431159420289855,9.0,Medium,2.1972245773362196
3,2.0,6,800691.8143824907,16.0,1.0,1.0,1.5,0.6565656565656566,34.0,Near,3.5263605246161616
3,1.0,2,918427.8705128281,11.0,0.0,1.0,3.0,0.17345132743362832,49.0,Far,3.8918202981106265
4,2.0,7,926843.9930193058,19.0,0.0,1.0,2.0,0.27627118644067794,54.0,Far,3.9889840465642745
2,1.0,2,850181.431139312,27.0,0.0,1.0,2.0,0.26735218508997427,19.0,Far,2.9444389791664403
4,2.0,2,850181.431139312,27.0,0.0,1.0,2.0,0.26360808709175737,23.0,Far,3.1354942159291497
2,1.0,2,850181.431139312,27.0,0.0,1.0,2.0,0.3229571984435798,39.0,Far,3.6635616461296463
1,1.0,6,1091898.6578503666,21.0,2.0,0.0,1.0,0.37017543859649127,54.0,Medium,3.9889840465642745
4,2.0,4,1096110.8439217408,12.0,0.0,1.0,2.0,0.4116222760290557,49.0,Far,3.8918202981106265
3,4.0,1,1010348.2864392723,30.0,0.0,4.0,3.0,0.053249475890985325,94.0,Far,4.543294782270004
3,4.0,0,1214310.4514847538,20.0,0.0,4.0,3.0,0.1449814126394052,828.0,Medium,6.71901315438526
3,2.0,4,1260007.1394879594,20.0,0.0,1.0,3.0,0.17050067658998647,59.0,Far,4.07753744390572
4,2.0,5,1026972.7435386105,8.0,0.0,1.0,4.0,0.2520891364902507,104.0,Medium,4.6443908991413725
3,1.0,6,979134.4253566292,10.0,0.0,1.0,3.0,0.3106060606060606,124.0,Medium,4.820281565605037
3,2.0,6,979134.4253566292,10.0,0.0,3.0,3.0,0.20934959349593496,84.0,Medium,4.430816798843313
3,2.0,4,982450.4099221842,9.0,0.0,1.0,3.0,0.20363636363636364,64.0,Far,4.1588830833596715
2,1.0,2,880927.8774666471,18.0,2.0,4.0,1.0,0.06623058053965658,13.0,Near,2.5649493574615367
5,4.0,0,1131349.1675968603,23.0,0.0,4.0,1.6666666666666667,0.07604832977967306,44.0,Far,3.784189633918261
4,2.0,0,1043505.4760543844,26.0,0.0,0.0,2.0,0.3098995695839311,54.0,Far,3.9889840465642745
4,4.0,2,848085.8053303128,22.0,0.0,3.0,2.0,0.3435804701627486,23.0,Medium,3.1354942159291497
2,1.0,2,848085.8053303128,22.0,1.0,3.0,2.0,0.553030303030303,10.0,Medium,2.302585092994046
5,2.0,5,1085209.6135718478,20.0,0.0,1.0,2.5,0.5732600732600732,89.0,Medium,4.48863636973214
3,2.0,5,1048535.6151547662,20.0,0.0,1.0,3.0,0.16428571428571428,64.0,Medium,4.1588830833596715
4,2.0,4,1116036.4752073546,12.0,0.0,3.0,2.0,0.25125628140703515,54.0,Far,3.9889840465642745
2,1.0,2,734067.1155765743,22.0,0.0,1.0,2.0,0.1806981519507187,84.0,Medium,4.430816798843313
3,2.0,5,1218348.244237332,24.0,2.0,1.0,3.0,inf,16.0,Near,2.772588722239781
2,1.0,5,1075129.820759817,25.0,2.0,1.0,2.0,inf,104.0,Near,4.6443908991413725
2,1.0,5,1075129.820759817,25.0,2.0,1.0,1.0,inf,54.0,Near,3.9889840465642745
3,3.0,2,883366.7028366765,6.0,0.0,1.0,1.5,0.28952991452991456,84.0,Medium,4.430816798843313
5,4.0,2,883366.7028366765,6.0,0.0,1.0,1.6666666666666667,0.5081142857142857,10.0,Medium,2.302585092994046
3,2.0,2,883366.7028366765,6.0,0.0,4.0,1.0,1.0063291139240507,16.0,Medium,2.772588722239781
5,4.0,2,619430.5508865285,6.0,0.0,1.0,1.6666666666666667,0.22808988764044943,64.0,Medium,4.1588830833596715
3,3.0,2,619430.5508865285,6.0,0.0,1.0,3.0,0.20647773279352227,64.0,Medium,4.1588830833596715
1,1.0,2,619430.5508865285,6.0,2.0,0.0,1.0,inf,44.0,Medium,3.784189633918261
2,2.0,2,1050186.7333779815,29.0,2.0,3.0,1.0,0.6833333333333333,84.0,Near,4.430816798843313
4,4.0,3,1035979.6558887828,14.0,0.0,1.0,2.0,0.18670322138450993,13.0,Far,2.5649493574615367
3,1.0,0,1023874.2747498297,17.0,0.0,1.0,3.0,0.2556053811659193,69.0,Far,4.23410650459726
4,0.0,4,1024084.0892187109,13.0,0.0,1.0,2.0,0.27034482758620687,39.0,Far,3.6635616461296463
4,2.0,4,1013600.9982983472,7.0,0.0,3.0,2.0,0.4174107142857143,14.0,Far,2.6390573296152584
4,2.0,5,1179352.5503842398,1.0,0.0,1.0,2.0,0.5032397408207343,26.0,Far,3.258096538021482
3,1.0,6,1003415.667504434,16.0,0.0,1.0,3.0,0.7104377104377104,104.0,Medium,4.6443908991413725
4,2.0,6,610358.9001496836,3.0,0.0,1.0,2.0,0.2859195402298851,25.0,Medium,3.2188758248682006
5,2.0,5,1614156.603150804,26.0,0.0,4.0,1.6666666666666667,0.3891156462585034,79.0,Medium,4.3694478524670215
4,2.0,0,1162286.2095593573,15.0,0.0,0.0,2.0,0.33975084937712347,19.0,Far,2.9444389791664403
4,3.0,0,1162286.2095593573,15.0,0.0,0.0,1.3333333333333333,0.46187683284457476,29.0,Far,3.367295829986474
3,2.0,2,950335.4830166205,27.0,0.0,1.0,3.0,0.24324324324324326,54.0,Far,3.9889840465642745
3,2.0,2,954026.6809264101,6.0,0.0,0.0,3.0,0.19136690647482013,64.0,Medium,4.1588830833596715
4,4.0,0,1058745.9598957284,26.0,0.0,3.0,2.0,0.25801282051282054,64.0,Far,4.1588830833596715
4,2.0,0,1083097.0943457833,26.0,0.0,1.0,2.0,0.7371007371007371,21.0,Far,3.044522437723423
6,2.0,0,1049926.6582606318,13.0,0.0,1.0,3.0,0.673289183222958,23.0,Medium,3.1354942159291497
2,1.0,5,980859.9152034849,25.0,0.0,1.0,2.0,0.4264705882352941,132.0,Near,4.882801922586371
3,2.0,5,980859.9152034849,25.0,0.0,0.0,1.5,0.23580901856763928,119.0,Near,4.77912349311153
3,2.0,2,996427.0452093796,0.0,0.0,1.0,1.5,0.22162162162162163,34.0,Medium,3.5263605246161616
2,1.0,2,1062832.4918295566,29.0,2.0,0.0,2.0,inf,54.0,Near,3.9889840465642745
3,1.0,2,1062832.4918295566,29.0,0.0,1.0,3.0,0.37407407407407406,64.0,Near,4.1588830833596715
5,2.0,6,1231630.282035185,21.0,0.0,1.0,1.6666666666666667,0.6535008976660682,14.0,Medium,2.6390573296152584
2,3.0,6,806655.7551555892,21.0,0.0,1.0,2.0,0.25668449197860965,74.0,Medium,4.30406509320417
3,1.0,6,806655.7551555892,21.0,1.0,1.0,1.5,0.7066666666666667,13.0,Medium,2.5649493574615367
3,1.0,5,1653616.4284064467,24.0,0.0,1.0,3.0,0.7315436241610739,134.0,Near,4.897839799950911
3,2.0,6,825032.428158178,3.0,2.0,2.0,1.5,0.5141700404858299,11.0,Medium,2.3978952727983707
3,4.0,6,888785.3803056644,10.0,0.0,1.0,3.0,0.19478260869565217,64.0,Medium,4.1588830833596715
2,0.0,5,1435970.1534048175,25.0,2.0,4.0,2.0,0.05742935278030994,57.0,Medium,4.04305126783455
3,1.0,6,1082030.8037350916,21.0,0.0,1.0,1.5,0.6303501945525292,109.0,Near,4.6913478822291435
3,2.0,6,1082030.8037350916,21.0,0.0,1.0,1.5,0.47244094488188976,24.0,Near,3.1780538303479458
2,1.0,5,1736611.7669581587,2.0,2.0,4.0,2.0,0.5588235294117647,49.0,Medium,3.8918202981106265
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,0.0637732506643047,64.0,Medium,4.1588830833596715
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,1.0,inf,17.0,Medium,2.833213344056216
3,2.0,5,1891908.8444004662,2.0,0.0,4.0,1.5,0.15076923076923077,39.0,Medium,3.6635616461296463
5,1.0,5,1891908.8444004662,2.0,0.0,1.0,2.5,0.22257551669316375,84.0,Medium,4.430816798843313
3,1.0,5,1891908.8444004662,2.0,0.0,1.0,3.0,0.1836441893830703,69.0,Medium,4.23410650459726
4,4.0,0,979586.3957648682,13.0,0.0,0.0,2.0,0.1843137254901961,49.0,Far,3.8918202981106265
4,2.0,5,1187866.2350016013,1.0,0.0,1.0,1.3333333333333333,0.45170454545454547,10.0,Far,2.302585092994046
2,1.0,5,1282652.8860625566,8.0,2.0,3.0,2.0,inf,54.0,Medium,3.9889840465642745
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.24543946932006633,104.0,Medium,4.6443908991413725
4,5.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.5931372549019608,21.0,Medium,3.044522437723423
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.32084690553745926,74.0,Medium,4.30406509320417
