Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname
Lower Plenty,4,h,1129000,S,29-07-2017,14.6,3093,4,2,2,792,,,Banyule,Eastern Metropolitan
Maidstone,3,t,670000,SP,29-07-2017,6.4,3012,3,2,2,159,128,2016,Maribyrnong,Western Metropolitan
Maidstone,4,t,821000,S,29-07-2017,6.4,3012,4,3,2,294,151,2014,Maribyrnong,Western Metropolitan
Meadow Heights,3,t,360000,SP,29-07-2017,17.4,3048,3,1,1,154,108,2008,Hume,Northern Metropolitan
Meadow Heights,3,h,510000,SP,29-07-2017,17.4,3048,3,1,1,670,101,1960,Hume,Northern Metropolitan
Melbourne,2,u,565000,S,29-07-2017,0,3000,2,1,0,89,85,2003,Melbourne,Northern Metropolitan
Melbourne,2,u,540000,PI,29-07-2017,0,3000,2,1,0,0,,1950,Melbourne,Northern Metropolitan
Melton South,3,h,300000,S,29-07-2017,29.8,3338,3,1,1,585,,,Melton,Western Victoria
Melton South,3,h,385000,S,29-07-2017,29.8,3338,3,1,2,670,124,1975,Melton,Western Victoria
Melton West,4,h,427500,S,29-07-2017,31.7,3337,4,1,2,865,129.92,1980,Melton,Northern Victoria
Mentone,2,u,641000,S,29-07-2017,20,3194,2,1,1,0,,,Kingston,South-Eastern Metropolitan
Mill Park,3,h,668000,S,29-07-2017,17.9,3082,3,2,1,555,196,1990,Whittlesea,Northern Metropolitan
Mill Park,3,h,650000,PI,29-07-2017,17.9,3082,3,2,1,661,141,1990,Whittlesea,Northern Metropolitan
Mill Park,2,h,490000,S,29-07-2017,17.9,3082,2,1,2,374,100,,Whittlesea,Northern Metropolitan
Mill Park,4,h,800000,S,29-07-2017,17.9,3082,4,2,2,674,,,Whittlesea,Northern Metropolitan
Mill Park,5,h,955000,S,29-07-2017,17.9,3082,5,2,5,698,,1995,Whittlesea,Northern Metropolitan
Mill Park,3,h,635000,S,29-07-2017,17.9,3082,3,1,2,528,,,Whittlesea,Northern Metropolitan
Mont Albert,3,t,943000,S,29-07-2017,10.2,3127,3,1,1,248,,2000,Whitehorse,Eastern Metropolitan
Moonee Ponds,4,h,1400000,PI,29-07-2017,6.2,3039,4,2,1,375,200,1930,Moonee Valley,Western Metropolitan
Moonee Ponds,3,h,1245000,S,29-07-2017,6.2,3039,3,1,0,234,,1914,Moonee Valley,Western Metropolitan
Moorabbin,3,t,920000,S,29-07-2017,14.3,3189,3,2,2,230,,,Kingston,Southern Metropolitan
Mooroolbark,3,h,696000,S,29-07-2017,26.5,3138,3,1,2,886,120,1960,Yarra Ranges,Eastern Victoria
Mordialloc,2,u,600000,S,29-07-2017,21.5,3195,2,1,1,0,,1967,Kingston,South-Eastern Metropolitan
Mount Waverley,3,h,1635000,S,29-07-2017,14.2,3149,3,1,2,720,,1960,Monash,Eastern Metropolitan
Mount Waverley,3,h,1406000,S,29-07-2017,14.2,3149,3,2,2,660,133,1960,Monash,Eastern Metropolitan
Mount Waverley,4,h,1640000,S,29-07-2017,14.2,3149,4,2,2,811,,,Monash,Eastern Metropolitan
Mulgrave,3,h,9000000,PI,29-07-2017,18.8,3170,3,1,1,744,117,1960,Monash,South-Eastern Metropolitan
Mulgrave,3,h,1001000,S,29-07-2017,18.8,3170,3,1,2,727,168,1970,Monash,South-Eastern Metropolitan
Mulgrave,4,h,1030000,S,29-07-2017,18.8,3170,4,2,2,492,,,Monash,South-Eastern Metropolitan
Murrumbeena,2,u,540000,VB,29-07-2017,10.1,3163,2,1,1,80,67,1970,Glen Eira,Southern Metropolitan
Murrumbeena,2,u,910000,S,29-07-2017,10.1,3163,2,1,2,402,106,1970,Glen Eira,Southern Metropolitan
Murrumbeena,1,u,295000,PI,29-07-2017,10.1,3163,1,1,1,0,45,1970,Glen Eira,Southern Metropolitan
Murrumbeena,3,h,1965000,S,29-07-2017,10.1,3163,3,2,3,926,58,,Glen Eira,Southern Metropolitan
Newport,3,t,950000,SP,29-07-2017,6.2,3015,3,2,2,211,,,Hobsons Bay,Western Metropolitan
Newport,2,u,582000,SP,29-07-2017,6.2,3015,2,1,1,963,86,2012,Hobsons Bay,Western Metropolitan
Noble Park,3,h,695000,S,29-07-2017,22.7,3174,3,1,1,671,142,1950,Greater Dandenong,South-Eastern Metropolitan
North Melbourne,3,u,681000,S,29-07-2017,1.8,3051,3,1,1,1843,,1960,Melbourne,Northern Metropolitan
North Melbourne,2,h,1803000,SP,29-07-2017,1.8,3051,2,2,0,119,,,Melbourne,Northern Metropolitan
Northcote,2,h,950000,SP,29-07-2017,5.3,3070,2,1,0,114,,,Darebin,Northern Metropolitan
Northcote,3,h,1610000,S,29-07-2017,5.3,3070,3,1,4,693,,,Darebin,Northern Metropolitan
Northcote,4,h,1515000,S,29-07-2017,5.3,3070,4,1,2,318,161,1920,Darebin,Northern Metropolitan
Nunawading,2,u,725000,S,29-07-2017,15.4,3131,2,1,2,848,,,Whitehorse,Eastern Metropolitan
Nunawading,3,u,813000,S,29-07-2017,15.4,3131,3,2,2,266,134,2001,Whitehorse,Eastern Metropolitan
Oak Park,2,t,545000,PI,29-07-2017,11.2,3046,2,1,1,0,80,2013,Moreland,Northern Metropolitan
Oak Park,4,h,1300000,PI,29-07-2017,11.2,3046,4,2,2,866,175,1960,Moreland,Northern Metropolitan
Oak Park,4,h,1260000,S,29-07-2017,11.2,3046,4,2,2,656,204,1960,Moreland,Northern Metropolitan
Oak Park,4,h,921000,S,29-07-2017,11.2,3046,4,1,4,550,,1950,Moreland,Northern Metropolitan
Oakleigh South,3,h,1250000,S,29-07-2017,15.5,3167,3,1,2,680,,,Monash,South-Eastern Metropolitan
Oakleigh South,3,h,840000,PI,29-07-2017,15.5,3167,3,1,4,601,,,Kingston,South-Eastern Metropolitan
Parkdale,5,h,1350000,VB,29-07-2017,21.5,3195,5,2,2,653,,,Kingston,South-Eastern Metropolitan
Pascoe Vale,2,u,541000,S,29-07-2017,8.5,3044,2,1,1,133,,,Moreland,Northern Metropolitan
Pascoe Vale,2,u,565000,S,29-07-2017,8.5,3044,2,1,2,189,,1980,Moreland,Northern Metropolitan
Pascoe Vale,3,h,840000,PI,29-07-2017,8.5,3044,3,1,1,438,,,Moreland,Northern Metropolitan
Pascoe Vale,3,h,940000,SP,29-07-2017,8.5,3044,3,1,1,559,109,1955,Moreland,Northern Metropolitan
Point Cook,4,h,620000,S,29-07-2017,14.7,3030,4,2,2,448,238,2011,Wyndham,Western Metropolitan
Point Cook,4,h,801000,S,29-07-2017,14.7,3030,4,2,2,628,,,Wyndham,Western Metropolitan
Port Melbourne,2,h,1722500,S,29-07-2017,3.5,3207,2,1,0,101,75,1900,Port Phillip,Southern Metropolitan
Port Melbourne,3,h,2730000,S,29-07-2017,3.5,3207,3,1,1,324,,,Port Phillip,Southern Metropolitan
Port Melbourne,3,h,1030000,S,29-07-2017,3.5,3207,3,1,0,130,,,Port Phillip,Southern Metropolitan
Prahran,2,u,520000,PI,29-07-2017,4.6,3181,2,2,1,1111,,2012,Stonnington,Southern Metropolitan
Preston,4,h,1485000,S,29-07-2017,8.4,3072,4,1,2,509,202,1920,Darebin,Northern Metropolitan
Preston,7,h,1350000,SP,29-07-2017,8.4,3072,7,3,4,530,,,Darebin,Northern Metropolitan
Preston,3,h,905000,PI,29-07-2017,8.4,3072,3,1,1,473,,,Darebin,Northern Metropolitan
Preston,3,h,1045000,S,29-07-2017,8.4,3072,3,1,2,520,,,Darebin,Northern Metropolitan
Reservoir,4,h,905000,S,29-07-2017,12,3073,4,1,2,870,,,Darebin,Northern Metropolitan
Reservoir,2,h,875000,S,29-07-2017,12,3073,2,1,2,519,,,Darebin,Northern Metropolitan
Reservoir,3,h,670000,S,29-07-2017,12,3073,3,2,1,536,,1970,Darebin,Northern Metropolitan
Reservoir,3,h,605000,SP,29-07-2017,12,3073,3,1,1,540,,,Darebin,Northern Metropolitan
Reservoir,2,t,672000,S,29-07-2017,12,3073,2,1,1,243,120,2012,Darebin,Northern Metropolitan
Richmond,2,u,660000,SA,29-07-2017,2.4,3121,2,1,1,4422,,,Yarra,Northern Metropolitan
Richmond,3,h,1310000,S,29-07-2017,2.4,3121,3,1,1,209,,1920,Yarra,Northern Metropolitan
Richmond,2,u,666000,S,29-07-2017,2.4,3121,2,1,1,0,60,,Yarra,Northern Metropolitan
Richmond,1,u,330000,VB,29-07-2017,2.4,3121,1,1,1,0,43.7,1970,Yarra,Northern Metropolitan
Richmond,2,u,927000,S,29-07-2017,2.4,3121,2,1,2,0,,2000,Yarra,Northern Metropolitan
Richmond,2,u,575500,S,29-07-2017,2.4,3121,2,1,1,0,,,Yarra,Northern Metropolitan
Ringwood East,3,h,1400000,S,29-07-2017,21.3,3135,3,2,4,941,97,1950,Maroondah,Eastern Metropolitan
Ringwood North,5,h,850000,VB,29-07-2017,19.9,3134,5,3,2,651,,,Maroondah,Eastern Metropolitan
Ringwood North,4,h,1005000,S,29-07-2017,19.9,3134,4,2,2,785,,,Maroondah,Eastern Metropolitan
Ripponlea,2,u,558500,SP,29-07-2017,7.2,3185,2,1,1,1453,63,1970,Port Phillip,Southern Metropolitan
Roxburgh Park,3,h,393200,S,29-07-2017,20.6,3064,3,1,1,400,,,Hume,Northern Metropolitan
Roxburgh Park,3,h,460000,S,29-07-2017,20.6,3064,3,2,3,266,153,2000,Hume,Northern Metropolitan
Roxburgh Park,3,h,490000,S,29-07-2017,20.6,3064,3,2,2,400,143,1996,Hume,Northern Metropolitan
Sandringham,4,h,1660000,S,29-07-2017,15.2,3191,4,2,2,390,235,2004,Bayside,Southern Metropolitan
Sandringham,4,h,1235000,S,29-07-2017,15.2,3191,4,2,2,404,165,1925,Bayside,Southern Metropolitan
Seabrook,4,h,590000,S,29-07-2017,15.5,3028,4,2,2,531,,,Hobsons Bay,Western Metropolitan
Seaford,4,h,870000,S,29-07-2017,35.4,3198,4,2,2,771,160,1965,Frankston,South-Eastern Metropolitan
Seaford,4,h,880000,S,29-07-2017,35.4,3198,4,2,2,535,199,1970,Frankston,South-Eastern Metropolitan
Seaholme,1,u,312000,S,29-07-2017,11,3018,1,1,0,0,,,Hobsons Bay,Western Metropolitan
Seddon,2,h,945000,SP,29-07-2017,5.1,3011,2,1,1,126,65,1890,Maribyrnong,Western Metropolitan
South Kingsville,3,t,730000,S,29-07-2017,6.2,3015,3,2,2,340,135,2000,Hobsons Bay,Western Metropolitan
South Melbourne,3,h,2200000,VB,29-07-2017,1.9,3205,3,2,1,195,,1857,Port Phillip,Southern Metropolitan
South Melbourne,2,h,980000,VB,29-07-2017,1.9,3205,2,1,0,64,112,2000,Port Phillip,Southern Metropolitan
South Morang,4,h,561000,SP,29-07-2017,20.5,3752,4,2,1,229,156,,Whittlesea,Northern Metropolitan
South Morang,4,h,612000,S,29-07-2017,20.5,3752,4,2,2,617,,,Whittlesea,Northern Metropolitan
South Morang,3,h,690000,S,29-07-2017,20.5,3752,3,2,4,806,,1985,Whittlesea,Northern Metropolitan
South Yarra,2,u,1090000,S,29-07-2017,2.7,3141,2,2,2,17200,,2000,Stonnington,Southern Metropolitan
South Yarra,2,u,570000,VB,29-07-2017,2.7,3141,2,1,1,0,64,1965,Stonnington,Southern Metropolitan
South Yarra,1,u,555000,S,29-07-2017,2.7,3141,1,1,1,0,,,Stonnington,Southern Metropolitan
Southbank,2,u,732000,S,29-07-2017,0.7,3006,2,1,0,3901,,1996,Melbourne,Southern Metropolitan
St Kilda,1,u,481000,S,29-07-2017,5,3182,1,1,1,0,,1940,Port Phillip,Southern Metropolitan
St Kilda,2,u,600000,VB,29-07-2017,5,3182,2,1,1,0,82,1930,Port Phillip,Southern Metropolitan
Sunbury,2,u,360000,SP,29-07-2017,31.7,3429,2,1,1,143,112,1999,Hume,Western Metropolitan
Sunbury,4,h,597000,S,29-07-2017,31.7,3429,4,2,4,939,,1977,Hume,Western Metropolitan
Sunbury,3,h,475000,S,29-07-2017,31.7,3429,3,1,4,754,131,1985,Hume,Western Metropolitan
Sunbury,3,h,495000,S,29-07-2017,31.7,3429,3,2,2,563,150,1994,Hume,Western Metropolitan
Sunshine West,3,h,695000,S,29-07-2017,10.5,3020,3,1,0,694,113.6,1950,Brimbank,Western Metropolitan
Sunshine West,3,h,760000,S,29-07-2017,10.5,3020,3,1,2,1143,100,1980,Brimbank,Western Metropolitan
Sunshine West,3,h,583500,S,29-07-2017,10.5,3020,3,1,1,672,110,1970,Brimbank,Western Metropolitan
Surrey Hills,3,u,1050000,PI,29-07-2017,10.2,3127,3,2,2,0,,,Whitehorse,Southern Metropolitan
Sydenham,3,h,585000,S,29-07-2017,18,3037,3,2,2,662,232,2004,Brimbank,Western Metropolitan
Taylors Lakes,3,h,685000,S,29-07-2017,15.5,3038,3,1,2,678,,,Brimbank,Western Metropolitan
Taylors Lakes,3,h,693000,S,29-07-2017,15.5,3038,3,2,3,723,,,Brimbank,Western Metropolitan
Templestowe Lower,3,h,1245000,S,29-07-2017,12.4,3107,3,2,2,779,135,1970,Manningham,Eastern Metropolitan
Templestowe Lower,6,h,2000000,VB,29-07-2017,12.4,3107,6,3,2,1054,235,1970,Manningham,Eastern Metropolitan
Thomastown,3,h,867000,S,29-07-2017,15.3,3074,3,1,3,819,,,Whittlesea,Northern Metropolitan
Thomastown,2,u,407000,S,29-07-2017,15.3,3074,2,1,1,140,78,2010,Whittlesea,Northern Metropolitan
Thomastown,3,h,590500,S,29-07-2017,15.3,3074,3,1,1,585,,,Whittlesea,Northern Metropolitan
Thornbury,3,h,1000000,PI,29-07-2017,7,3071,3,2,2,333,,,Darebin,Northern Metropolitan
Thornbury,3,h,891000,S,29-07-2017,7,3071,3,2,2,199,140,1999,Darebin,Northern Metropolitan
Tullamarine,3,h,615500,S,29-07-2017,12.9,3043,3,2,1,238,118,2011,Hume,Western Metropolitan
Tullamarine,2,u,300000,SP,29-07-2017,12.9,3043,2,1,1,0,66.32,1980,Hume,Western Metropolitan
Wantirna,4,h,908000,S,29-07-2017,14.7,3152,4,2,1,815,,,Knox,Eastern Metropolitan
Wantirna,4,h,850000,VB,29-07-2017,14.7,3152,4,2,3,785,,,Knox,Eastern Metropolitan
Wantirna,4,h,1200000,S,29-07-2017,14.7,3152,4,2,3,741,,,Knox,Eastern Metropolitan
Wantirna South,5,h,1310000,S,29-07-2017,14.7,3152,5,3,2,818,255,1985,Knox,Eastern Metropolitan
Wantirna South,4,h,930000,S,29-07-2017,14.7,3152,4,2,2,639,,,Knox,Eastern Metropolitan
Watsonia,2,u,686000,S,29-07-2017,14.5,3087,2,1,1,169,,2007,Banyule,Northern Metropolitan
Watsonia North,4,h,755000,S,29-07-2017,14.5,3087,4,1,2,613,,,Banyule,Northern Metropolitan
Werribee,2,h,678000,S,29-07-2017,14.7,3030,2,1,1,487,,,Wyndham,Western Metropolitan
Werribee,4,h,645000,PI,29-07-2017,14.7,3030,4,2,2,555,237,2002,Wyndham,Western Metropolitan
Werribee,4,h,482500,S,29-07-2017,14.7,3030,4,2,0,533,170,1980,Wyndham,Western Metropolitan
Werribee,3,u,394000,PI,29-07-2017,14.7,3030,3,2,4,287,137,2013,Wyndham,Western Metropolitan
Werribee,3,h,597000,S,29-07-2017,14.7,3030,3,1,1,672,,,Wyndham,Western Metropolitan
West Footscray,4,h,1300000,SP,29-07-2017,6.4,3012,4,2,2,588,,1970,Maribyrnong,Western Metropolitan
Westmeadows,4,h,821000,S,29-07-2017,16.5,3049,4,3,2,544,264,1997,Hume,Northern Metropolitan
Westmeadows,3,h,635000,S,29-07-2017,16.5,3049,3,2,1,691,177,1975,Hume,Northern Metropolitan
Wheelers Hill,5,h,1095000,S,29-07-2017,16.7,3150,5,2,2,629,,,Monash,South-Eastern Metropolitan
Whittlesea,3,h,601000,S,29-07-2017,35.5,3757,3,2,1,972,149,1996,Whittlesea,Northern Victoria
Williamstown,3,h,1050000,VB,29-07-2017,6.8,3016,3,1,0,179,115,1890,Hobsons Bay,Western Metropolitan
Williamstown,1,u,385000,SP,29-07-2017,6.8,3016,1,1,1,0,35.64,1967,Hobsons Bay,Western Metropolitan
Williamstown,3,h,1285000,S,29-07-2017,6.8,3016,3,1,0,296,,,Hobsons Bay,Western Metropolitan
Windsor,2,u,560000,PI,29-07-2017,4.6,3181,2,1,1,0,61.6,2012,Stonnington,Southern Metropolitan
Wollert,3,h,525300,S,29-07-2017,25.5,3750,3,2,2,400,,,Whittlesea,Northern Metropolitan
Yarraville,2,h,750000,SP,29-07-2017,6.3,3013,2,1,2,269,,,Maribyrnong,Western Metropolitan
Yarraville,6,h,2450000,VB,29-07-2017,6.3,3013,6,3,2,1087,388.5,1920,Maribyrnong,Western Metropolitan
Aberfeldie,4,h,1436000,S,03-09-2017,7.5,3040,4,3,3,511,187,1922,,Western Metropolitan
Albion,5,h,905000,S,03-09-2017,10.5,3020,5,2,3,732,,1925,,Western Metropolitan
Alphington,4,h,1680000,S,03-09-2017,5.7,3078,4,3,2,720,,,,Northern Metropolitan
Altona,3,h,913000,S,03-09-2017,11,3018,3,2,3,530,148,1985,,Western Metropolitan
Altona Meadows,3,h,590000,PI,03-09-2017,15.5,3028,3,1,2,459,,,,Western Metropolitan
Altona North,3,h,1070000,PI,03-09-2017,9.4,3025,3,1,3,693,134,1950,,Western Metropolitan
Armadale,4,h,5100000,S,03-09-2017,6.3,3143,4,2,2,761,255,1900,,Southern Metropolitan
Armadale,2,u,820000,S,03-09-2017,6.3,3143,2,1,1,1501,,,,Southern Metropolitan
Ascot Vale,3,h,985000,S,03-09-2017,4.3,3032,3,1,,245,91,1945,,Western Metropolitan
Balaclava,2,u,600000,VB,03-09-2017,6.4,3183,2,1,1,2283,85,1980,,Southern Metropolitan
Balwyn North,3,h,1785000,PI,03-09-2017,9.7,3104,3,2,3,683,,,,Southern Metropolitan
Balwyn North,4,h,2650000,VB,03-09-2017,9.7,3104,4,2,2,996,,,,Southern Metropolitan
Balwyn North,5,h,1951000,S,03-09-2017,9.7,3104,5,3,3,711,,1960,,Southern Metropolitan
Balwyn North,5,h,1950000,S,03-09-2017,9.7,3104,5,3,2,743,0,1949,,Southern Metropolitan
Bayswater,3,h,824000,S,03-09-2017,23.2,3153,3,1,2,725,112,1980,,Eastern Metropolitan
Bentleigh East,4,h,1216000,S,03-09-2017,13.8,3165,4,1,2,583,,,,Southern Metropolitan
Bentleigh East,2,h,1575000,S,03-09-2017,13.8,3165,2,1,5,587,,,,Southern Metropolitan
Bentleigh East,3,h,1470000,SP,03-09-2017,13.8,3165,3,2,2,616,154,1960,,Southern Metropolitan
Berwick,4,h,975000,SP,03-09-2017,35.2,3806,4,3,2,675,332,2005,,Eastern Victoria
Black Rock,4,h,1950000,PI,03-09-2017,17.3,3193,4,3,2,665,206,1950,,Southern Metropolitan
Blackburn North,3,h,1160000,S,03-09-2017,13.4,3130,3,2,1,583,,,,Eastern Metropolitan
Blackburn North,4,h,1375000,S,03-09-2017,13.4,3130,4,1,3,757,150,1968,,Eastern Metropolitan
Blackburn North,3,h,1320000,SP,03-09-2017,13.4,3130,3,2,4,798,,,,Eastern Metropolitan
Box Hill,3,h,2831000,S,03-09-2017,10.9,3128,3,1,3,1100,,,,Eastern Metropolitan
Box Hill,2,h,1820000,SP,03-09-2017,10.9,3128,2,1,2,701,94,1940,,Eastern Metropolitan
Briar Hill,2,u,610000,S,03-09-2017,16.1,3088,2,1,1,180,,,,Eastern Metropolitan
Brighton,5,h,5500000,VB,03-09-2017,10.5,3186,5,5,2,830,,,,Southern Metropolitan
Brighton East,4,h,2515000,S,03-09-2017,10.3,3187,4,2,2,583,323,1925,,Southern Metropolitan
Brighton East,2,u,817500,S,03-09-2017,10.3,3187,2,1,1,111,95,,,Southern Metropolitan
Brighton East,3,h,1590000,S,03-09-2017,10.3,3187,3,2,3,594,,,,Southern Metropolitan
Brighton East,3,h,1775000,S,03-09-2017,10.3,3187,3,1,1,602,,,,Southern Metropolitan
Broadmeadows,3,h,673000,S,03-09-2017,14,3047,3,1,1,659,,,,Northern Metropolitan
Brunswick,3,h,1200000,S,03-09-2017,5.2,3056,3,2,1,249,,,,Northern Metropolitan
Brunswick,2,h,800000,VB,03-09-2017,5.2,3056,2,1,0,140,90,1890,,Northern Metropolitan
Brunswick East,2,h,1023000,S,03-09-2017,4,3057,2,1,,154,76,1890,,Northern Metropolitan
Bundoora,3,h,680000,S,03-09-2017,12.1,3083,3,1,2,532,106,1977,,Northern Metropolitan
Bundoora,3,h,814000,S,03-09-2017,12.1,3083,3,1,2,542,0,1970,,Northern Metropolitan
Bundoora,3,h,715000,SP,03-09-2017,12.1,3083,3,1,1,541,120,1960,,Northern Metropolitan
Burnside,3,h,657500,SP,03-09-2017,14.8,3023,3,2,2,631,,,,Western Metropolitan
Burwood East,3,h,930000,S,03-09-2017,14.7,3151,3,2,2,369,,,,Eastern Metropolitan
Camberwell,4,h,4060000,S,03-09-2017,7.7,3124,4,3,2,947,,,,Southern Metropolitan
Camberwell,2,u,692500,S,03-09-2017,7.7,3124,2,1,1,145,72,1970,,Southern Metropolitan
Carlton North,2,h,1520000,PI,03-09-2017,3.5,3054,2,1,1,193,106,1900,,Northern Metropolitan
Caulfield East,4,h,1609000,S,03-09-2017,8.4,3145,4,2,2,664,155,1900,,Southern Metropolitan
Cheltenham,3,h,1295000,S,03-09-2017,17.9,3192,3,2,2,657,195,1958,,Southern Metropolitan
Clayton South,2,u,575000,SP,03-09-2017,17.5,3169,2,1,2,914,89,1970,,South-Eastern Metropolitan
Clifton Hill,3,h,1436000,S,03-09-2017,3.6,3068,3,2,,123,128,1990,,Northern Metropolitan
Coburg,4,h,1055000,S,03-09-2017,6.7,3058,4,1,1,560,,,,Northern Metropolitan
Coburg,4,h,1080000,VB,03-09-2017,6.7,3058,4,1,1,452,,,,Northern Metropolitan
Coburg,3,h,1210000,S,03-09-2017,6.7,3058,3,1,4,460,141,1920,,Northern Metropolitan
Coburg,2,t,631000,S,03-09-2017,6.7,3058,2,2,1,1965,103,2000,,Northern Metropolitan
Coburg North,4,h,926000,SP,03-09-2017,6.7,3058,4,1,5,565,,,,Northern Metropolitan
Coolaroo,3,h,457000,S,03-09-2017,17.4,3048,3,1,2,551,118,1975,,Northern Metropolitan
Craigieburn,4,h,505000,S,03-09-2017,20.6,3064,4,2,2,406,,,,Northern Metropolitan
Croydon,4,h,730000,VB,03-09-2017,23,3136,4,2,2,655,184,1965,,Eastern Metropolitan
Croydon,3,h,1005000,S,03-09-2017,23,3136,3,1,8,1082,,,,Eastern Metropolitan
Croydon Hills,3,h,790000,S,03-09-2017,23,3136,3,2,2,659,131,1987,,Eastern Metropolitan
Croydon Hills,3,h,931000,S,03-09-2017,23,3136,3,2,2,899,,,,Eastern Metropolitan
Croydon North,3,h,857000,S,03-09-2017,23,3136,3,2,1,1007,250,1980,,Eastern Metropolitan
Dallas,3,h,477000,S,03-09-2017,14,3047,3,1,1,627,97,1960,,Northern Metropolitan
Dandenong,3,h,500000,S,03-09-2017,24.7,3175,3,1,1,372,,,,South-Eastern Metropolitan
Dandenong,3,h,510000,S,03-09-2017,24.7,3175,3,2,1,673,125,1995,,South-Eastern Metropolitan
Dandenong North,3,h,632000,SP,03-09-2017,24.7,3175,3,1,2,544,,,,South-Eastern Metropolitan
Diamond Creek,4,h,950000,SP,03-09-2017,21.8,3089,4,2,2,879,235,1995,,Northern Victoria
Dingley Village,4,h,955000,S,03-09-2017,22.2,3172,4,2,2,615,,,,South-Eastern Metropolitan
Doncaster,4,h,1375000,S,03-09-2017,12.4,3108,4,2,3,652,218,1970,,Eastern Metropolitan
Doncaster,5,h,1820000,S,03-09-2017,12.4,3108,5,3,2,630,,,,Eastern Metropolitan
Doncaster East,3,h,1482000,S,03-09-2017,14.3,3109,3,1,3,713,,,,Eastern Metropolitan
Doncaster East,4,h,1470000,PI,03-09-2017,14.3,3109,4,2,2,775,,,,Eastern Metropolitan
Doncaster East,4,t,1175000,S,03-09-2017,14.3,3109,4,2,2,723,235,2009,,Eastern Metropolitan
Doncaster East,3,h,1381000,S,03-09-2017,14.3,3109,3,2,1,646,170,1975,,Eastern Metropolitan
Doncaster East,3,h,1620000,S,03-09-2017,14.3,3109,3,2,1,848,,,,Eastern Metropolitan
Donvale,3,t,1171000,S,03-09-2017,16.1,3111,3,2,2,247,,,,Eastern Metropolitan
Doreen,4,h,555000,S,03-09-2017,25.9,3754,4,2,2,387,,,,Northern Victoria
Eltham North,3,h,881017,SP,03-09-2017,18,3095,3,2,2,662,,,,Eastern Metropolitan
Elwood,2,u,670000,VB,03-09-2017,7.2,3184,2,1,0,643,,1950,,Southern Metropolitan
Epping,4,h,652000,S,03-09-2017,19.6,3076,4,1,5,548,,,,Northern Metropolitan
Epping,3,h,557500,SP,03-09-2017,19.6,3076,3,1,2,654,,,,Northern Metropolitan
Essendon,4,t,1185000,S,03-09-2017,7.5,3040,4,3,1,205,168,2010,,Western Metropolitan
Essendon,4,h,2100000,VB,03-09-2017,7.5,3040,4,2,3,920,256,1990,,Western Metropolitan
Essendon,4,h,900000,S,03-09-2017,7.5,3040,4,1,1,478,,,,Western Metropolitan
Essendon,3,h,1500000,S,03-09-2017,7.5,3040,3,1,2,649,,,,Western Metropolitan
Essendon North,3,u,801000,S,03-09-2017,8.2,3041,3,2,1,256,125,2000,,Western Metropolitan
Fairfield,3,h,1492000,S,03-09-2017,5.7,3078,3,2,1,292,117,1930,,Northern Metropolitan
Fawkner,2,t,515000,SP,03-09-2017,13.1,3060,2,1,2,177,84,2013,,Northern Metropolitan
Ferntree Gully,3,h,760000,S,03-09-2017,24.8,3156,3,1,2,944,104,1981,,Eastern Metropolitan
Fitzroy,3,h,2300000,S,03-09-2017,2.1,3065,3,2,1,203,163,1890,,Northern Metropolitan
Flemington,2,h,1090000,S,03-09-2017,3.4,3031,2,1,2,263,,,,Northern Metropolitan
Flemington,3,h,1500000,VB,03-09-2017,3.4,3031,3,1,2,241,119,,,Northern Metropolitan
Footscray,3,h,810000,SP,03-09-2017,5.1,3011,3,2,2,121,,2014,,Western Metropolitan
Forest Hill,2,u,730000,SP,03-09-2017,15.4,3131,2,1,1,296,296,1998,,Eastern Metropolitan
Frankston,4,h,695000,S,03-09-2017,38,3199,4,1,3,713,109,1950,,South-Eastern Metropolitan
Frankston,3,h,938000,S,03-09-2017,38,3199,3,1,1,972,,,,South-Eastern Metropolitan
Frankston South,3,h,1155000,S,03-09-2017,38,3199,3,2,2,2405,242,1980,,South-Eastern Metropolitan
Frankston South,4,h,1905000,S,03-09-2017,38,3199,4,2,2,1471,180,1960,,South-Eastern Metropolitan
Gladstone Park,3,h,680000,S,03-09-2017,12.9,3043,3,1,2,300,,,,Western Metropolitan
Gladstone Park,4,h,670000,S,03-09-2017,12.9,3043,4,2,2,729,,1980,,Western Metropolitan
Gladstone Park,3,h,650000,VB,03-09-2017,12.9,3043,3,1,3,529,117,,,Western Metropolitan
Gladstone Park,4,h,670000,VB,03-09-2017,12.9,3043,4,2,3,213,156,1970,,Western Metropolitan
Glen Iris,3,h,1300000,VB,03-09-2017,7.3,3146,3,2,2,400,170,1900,,Southern Metropolitan
Glen Iris,4,h,2825000,PI,03-09-2017,7.3,3146,4,2,2,728,,,,Southern Metropolitan
Glen Iris,4,h,1770000,SP,03-09-2017,7.3,3146,4,3,2,276,,,,Southern Metropolitan
Glen Iris,2,h,1910000,S,03-09-2017,7.3,3146,2,1,1,848,,,,Southern Metropolitan
Glen Iris,3,h,1850000,S,03-09-2017,7.3,3146,3,1,1,645,,,,Southern Metropolitan
Glen Iris,3,h,2152500,S,03-09-2017,7.3,3146,3,2,2,656,,1930,,Southern Metropolitan
